"","station","year","month","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","WSPM"
"1","Changping",2013,3,99.991513437058,124.343705799151,35.3889674681754,59.4497878359265,1391.78359264498,60.7057991513437,5.98896746817539,1009.29236209335,-7.41371994342291,1.72956152758133
"2","Changping",2013,4,59.2238586156112,89.7069219440353,16.5655375552283,36.7201677466863,782.268041237113,67.4411466863034,12.3126656848306,1004.9942562592,-4.27113402061856,2.21266568483063
"3","Changping",2013,5,90.0835913312693,125.693498452012,25.2368421052632,38.7879256965944,847.306501547988,96.7863777089783,21.7798761609907,1000.72167182663,7.56578947368421,1.83699690402477
"4","Changping",2013,6,81.2434017595308,103.973607038123,19.6129032258065,31.9296187683284,1276.65982404692,83.3372434017595,23.358651026393,998.374486803519,15.2618768328446,1.31524926686217
"5","Changping",2013,7,61.3572593800979,65.9706362153344,6.81239804241436,25.2805872756933,878.137030995106,82.5464926590538,27.2329526916803,993.299347471452,20.0376835236542,1.3394779771615
"6","Changping",2013,8,55.59,68.0957142857143,7.12285714285714,24.3485714285714,795.428571428571,89.8328571428571,26.9635714285714,996.065428571429,18.9194285714286,1.44114285714286
"7","Changping",2013,9,63.8960396039604,75.03300330033,6.51650165016502,39.8960396039604,925.074257425743,55.5445544554455,20.6648514851485,1006.18267326733,13.5440594059406,1.16947194719472
"8","Changping",2013,10,75.2632508833922,96.3798586572438,13.1643109540636,58.6731448763251,877.73851590106,28.4692236749117,12.371554770318,1013.61890459364,2.24770318021201,1.35936395759717
"9","Changping",2013,11,56.8585714285714,78.1785714285714,24.72,45.9071428571429,1065.42857142857,26.9429354285714,6.655,1013.77557142857,-8.70785714285714,2.13814285714286
"10","Changping",2013,12,69.4084507042254,82.3112676056338,45.3084507042254,51.3957746478873,1600,24.0533008450704,0.883380281690141,1016.77788732394,-14.5452112676056,1.97746478873239
"11","Changping",2014,1,89.9516129032258,110.934017595308,59,57.2126099706745,2065.39589442815,25.3431085043988,-0.240762463343109,1016.88181818182,-15.2850439882698,1.89428152492669
"12","Changping",2014,2,135.291598023064,142.453047775947,61.6425041186161,58.4810543657331,2064.74464579901,26.673805601318,-0.361285008237232,1019.19242174629,-11.4794069192751,1.74678747940692
"13","Changping",2014,3,85.6198910081744,128.08583106267,34.2901907356948,53.5340599455041,1298.91008174387,44.5803814713896,10.1960490463215,1010.28692098093,-8.3133514986376,1.95395095367847
"14","Changping",2014,4,104.129032258065,142.600614439324,15.9308755760369,48.963133640553,907.066052227343,77.3041474654378,17.221044546851,1006.75576036866,1.17173579109063,1.82672811059908
"15","Changping",2014,5,54.2590163934426,101.053961748634,12.4312841530055,36.4678961748634,748.497267759563,96.0510928961749,22.082650273224,998.284153005465,4.57199453551913,2.31366120218579
"16","Changping",2014,6,45.1944444444444,59.9897660818713,5.44736842105263,30.8260233918129,685.526315789474,110.086257309942,25.1441520467836,996.938596491228,14.5659356725146,1.6562865497076
"17","Changping",2014,7,84.2998454404946,97.7295208655332,4.86089644513138,32.2380216383308,853.013910355487,107.80370942813,28.1737248840804,995.213446676971,18.0276661514683,1.78299845440495
"18","Changping",2014,8,56.6100942126514,76.057200538358,4.78156123822342,36.006998654105,747.510094212651,108.940915208614,26.3491251682369,999.497577388964,16.1799461641992,1.71507402422611
"19","Changping",2014,9,60.8270308123249,79.1491596638655,5.36974789915966,35.2616246498599,918.207282913165,64.9603641456583,20.7295518207283,1005.54579831933,12.3417366946779,1.52577030812325
"20","Changping",2014,10,116.4893314367,136.5106685633,6.15647226173542,55.4110953058321,1236.27311522048,30.9388335704125,13.5211948790896,1011.24651493599,4.64935988620199,1.45007112375533
"21","Changping",2014,11,76.8383426966292,118.491573033708,17.863202247191,56.5761235955056,1503.51123595506,26.0130617977528,6.37963483146067,1016.66825842697,-7.68539325842697,1.85547752808989
"22","Changping",2014,12,51.1570247933884,88.1046831955923,28.728650137741,47.7796143250689,1397.24517906336,29.0606060606061,-0.645454545454546,1021.76225895317,-17.6590909090909,2.68044077134986
"23","Changping",2015,1,96.5282548476454,114.683379501385,37.3171745152355,63.3229916897507,2051.108033241,24.942243767313,-0.621468144044321,1018.22867036011,-15.0991689750693,1.83296398891967
"24","Changping",2015,2,87.7196850393701,116.03937007874,28.9196850393701,45.0330708661417,1443.14960629921,39.8393700787402,1.49543307086614,1014.94047244094,-14.2944881889764,2.18677165354331
"25","Changping",2015,3,77.4613764044944,138.829775280899,20.7292134831461,47.2450842696629,1148.31460674157,52.5443820224719,8.49056647940075,1011.96992041198,-11.8095505617978,2.07991573033708
"26","Changping",2015,4,60.433908045977,98.8635057471264,6.11781609195402,36.1379310344828,683.189655172414,76.4971264367816,15.5619252873563,1006.00517241379,-0.201005747126437,2.18390804597701
