"","station","year","month","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","WSPM"
"1","Dongsi",2013,3,109.504885993485,133.9332247557,41.5732899022801,78.2622149837133,1534.9983713355,58.4071661237785,6.40097719869707,1015.29690553746,-7.35260586319218,1.93045602605863
"2","Dongsi",2013,4,65.7400295420975,98.6661742983752,22.4830132939439,44.1067528803545,968.593796159527,69.3207072378139,12.5666174298375,1009.82614475628,-3.73397341211226,2.56912850812408
"3","Dongsi",2013,5,91.3467625899281,131.575539568345,31.2374100719424,50.663309352518,1154.29208633094,98.6906448920863,21.9628776978417,1004.88230215827,7.77985611510791,2.0305035971223
"4","Dongsi",2013,6,105.312195121951,118.20487804878,21.7463414634146,55.8829268292683,1749.07804878049,63.1365853658537,21.6829268292683,1004.4356097561,15.6960975609756,1.42390243902439
"5","Dongsi",2013,8,62.9116279069767,88.5348837209302,9.98604651162791,43.2767441860465,1114.88372093023,114.632558139535,27.0911627906977,1002.24581395349,18.3658139534884,1.72372093023256
"6","Dongsi",2013,9,84.8046989720999,98.7547723935389,12.0425844346549,59.374449339207,1399.70044052863,54.0190895741557,20.4894273127753,1010.9872246696,14.3825256975037,1.45624082232012
"7","Dongsi",2013,10,104.696612665685,113.583210603829,22.5581737849779,72.3357879234168,1369.36671575847,32.127758173785,13.0465390279823,1017.84241531664,4.96038291605302,1.46701030927835
"8","Dongsi",2013,11,102.549152542373,110.616949152542,25.6135593220339,70.1593220338983,1442.37288135593,20.9748996610169,8.5206779661017,1019.77016949153,-3.24847457627119,1.79322033898305
"9","Dongsi",2013,12,84.9261744966443,106.110738255034,45.9697986577181,68.5335570469799,1964.76510067114,26.1430932885906,-1.03187919463087,1024.3644295302,-16.5825503355705,2.13355704697987
"10","Dongsi",2014,1,113.101176470588,107.308235294118,55.44,65.3270588235294,2198.11764705882,19.2752941176471,-0.591529411764706,1024.01011764706,-13.2089411764706,1.67717647058824
"11","Dongsi",2014,2,113.935483870968,91.5483870967742,43.5161290322581,55.0806451612903,1641.93548387097,43.5645161290323,3.55161290322581,1022.49032258065,-7.33387096774194,2.17903225806452
"12","Dongsi",2014,3,99.2599179206566,130.272229822161,37.7291381668947,60.8549931600547,1491.92886456908,52.0492476060192,9.95581395348837,1015.32489740082,-6.33009575923393,2.07619699042408
"13","Dongsi",2014,4,89.5414908579466,147.732770745429,20.4866385372714,55.6540084388186,991.983122362869,71.0196905766526,16.9971870604782,1012.03670886076,3.01364275668073,1.94824191279887
"14","Dongsi",2014,5,61.625037037037,126.467851851852,15.1626666666667,47.0752592592593,882.666666666667,82.7601481481481,21.2071111111111,1003.21303703704,5.75940740740741,2.4762962962963
"15","Dongsi",2014,6,59.8021308980213,80.5555555555556,8.70776255707763,46.9939117199391,981.887366818874,93.8843226788432,24.8928462709285,1001.33561643836,16.0452054794521,1.6324200913242
"16","Dongsi",2014,7,99.2097428958051,99.2097428958051,9.29093369418133,43.2706359945873,1062.11096075778,92.595399188092,28.1677943166441,1000.13612990528,19.1848443843031,1.77401894451962
"17","Dongsi",2014,8,69.6379217273954,81.9981106612686,7.53900134952767,47.7767881241565,987.449392712551,90.5367071524966,26.0279352226721,1004.1983805668,17.8645074224022,1.50445344129555
"18","Dongsi",2014,9,67.8082517482517,94.8152447552447,9.93020979020979,55.8528671328671,1164.61538461538,54.8637762237762,20.7938461538462,1010.31090909091,13.6177622377622,1.45496503496503
"19","Dongsi",2014,10,116.966032608696,158.415760869565,11.8763586956522,78.1603260869565,1522.28260869565,25.3573369565217,13.4073369565217,1016.19864130435,6.41182065217391,1.265625
"20","Dongsi",2014,11,82.0870967741936,134.975035063114,19.3771388499299,64.9208976157083,1740.25245441795,22.5316970546985,5.50266479663394,1019.08148667602,-5.50981767180926,1.6562412342216
"21","Dongsi",2014,12,53.0347949080622,97.8838755304102,29.7775106082037,50.9041018387553,1644.83734087694,28.3441301272984,-1.20565770862801,1023.17241867044,-16.831117397454,2.46930693069307
"22","Dongsi",2015,1,101.131680440771,116.23305785124,35.8337465564738,64.1334710743802,1960.46831955923,23.0719008264463,-1.24944903581267,1023.40840220386,-14.5242424242424,1.8133608815427
"23","Dongsi",2015,2,110.454685099846,131.172043010753,28.6605222734255,51.0276497695853,1545.7757296467,34.1935483870968,1.06451612903226,1019.98970814132,-13.352380952381,2.17403993855607
"24","Dongsi",2015,3,93.6326446280992,167.906473829201,24.0880165289256,52.247520661157,1366.25344352617,45.8772727272727,8.3491145218416,1016.95594582231,-10.0454545454545,2.19848484848485
"25","Dongsi",2015,4,76.6207386363636,123.024147727273,12.1605113636364,44.9389204545455,849.147727272727,72.6974431818182,15.5309659090909,1010.99815340909,1.66704545454545,2.48224431818182
"26","Dongsi",2015,5,59.929178470255,91.8314447592068,11.0113314447592,40.3087818696884,759.206798866855,89.7365439093484,21.185269121813,1003.56416430595,6.43810198300283,2.46260623229462
"27","Dongsi",2015,6,65.5991440798859,81.5477888730385,8.53637660485021,38.9358059914408,1162.91012838802,91.904422253923,24.5098430813124,1000.42196861626,14.2559201141227,1.96219686162625
"28","Dongsi",2015,7,69.0718157181572,82.7276422764228,5.2710027100271,37.9241192411924,955.962059620596,95.5677506775068,26.3939024390244,1001.27330623306,18.4822493224932,1.62669376693767
"29","Dongsi",2015,8,49.2979591836735,68.7918367346939,3.7687074829932,33.0598639455782,839.047619047619,90.0761904761905,26.3865306122449,1003.46340136054,18.4205442176871,1.60993197278912
"30","Dongsi",2015,9,52.5818965517241,69.2327586206897,6.29022988505747,48.316091954023,900.862068965517,56.1738505747126,20.4862068965517,1011.28520114943,13.7712643678161,1.60086206896552
"31","Dongsi",2015,10,79.7706043956044,104.825549450549,7.24313186813187,58.5714285714286,998.076923076923,36.0618131868132,14.3173076923077,1015.73282967033,4.12142857142857,1.84162087912088
"32","Dongsi",2015,11,125.945224719101,133.084269662921,15.9101123595506,61.9030898876404,1990.16853932584,14.0674157303371,2.87626404494382,1023.39157303371,-1.17457865168539,1.55224719101124
"33","Dongsi",2015,12,160.865384615385,171.200549450549,23.7019230769231,73.0906593406593,2731.18131868132,14.0865384615385,-0.438049450549451,1024.1114010989,-7.21854395604396,1.84711538461538
"34","Dongsi",2016,1,69.4333781965007,88.0605652759085,19.7954239569314,49.8654104979812,1466.89098250336,28.92866756393,-4.5535666218035,1025.94872139973,-18.0528936742934,2.11399730820996
"35","Dongsi",2016,2,42.6041055718475,61.2302052785924,15.183284457478,33.9090909090909,901.466275659824,48.7404692082111,1.40615835777126,1022.49736070381,-15.0177419354839,2.45146627565982
"36","Dongsi",2016,3,100.578500707214,146.011315417256,20.5586987270156,57.5473833097595,1298.0198019802,48.6492220650636,9.12970297029703,1016.71032531825,-8.5997171145686,1.99420084865629
"37","Dongsi",2016,4,76.2180232558139,117.898255813953,10.8372093023256,43.9462209302326,839.825581395349,74.4375,16.4146802325581,1007.79825581395,-0.578779069767442,2.40595930232558
"38","Dongsi",2016,5,65.3255813953488,87.3197674418605,9.84738372093023,42.4665697674419,865.261627906977,93.3895348837209,21.5521802325581,1005.66061046512,6.35348837209302,2.17049418604651
"39","Dongsi",2016,6,60.6025039123631,73.3568075117371,5.23630672926448,39.2597809076682,836.306729264476,104.962441314554,25.6804381846635,1000.44053208138,14.6251956181534,1.77449139280125
"40","Dongsi",2016,7,78.4299674267101,81.3420195439739,4.4413680781759,36.4771986970684,1050,92.057003257329,27.4820846905537,1001.25456026059,20.171335504886,1.69381107491857
"41","Dongsi",2016,8,51.1883468834688,58.079945799458,3.10162601626016,39.7845528455285,962.330623306233,80.9024390243902,27.8563685636856,1003.56653116531,19.3048780487805,1.6159891598916
"42","Dongsi",2016,9,59.941087613293,70.833836858006,4.04833836858006,50.7583081570997,884.138972809668,58.8353474320242,22.1362495803961,1009.34932024169,13.963746223565,1.55045317220544
"43","Dongsi",2016,10,94.4177583697234,119.96943231441,6.40320232896652,65.0786026200873,1239.44687045124,23.7176128093159,13.4626746724891,1017.13356380398,7.19053857350801,1.48122270742358
"44","Dongsi",2016,11,108.904558404558,140.91452991453,14.7834757834758,70.2122507122507,1847.00854700855,14.0270655270655,4.4505698005698,1020.4396011396,-3.66680911680912,1.55997150997151
"45","Dongsi",2016,12,151.645429362881,189.857340720222,22.4958448753463,82.1648199445983,2627.00831024931,14.7631578947368,0.612049861495845,1023.40332409972,-9.15443213296399,1.4202216066482
"46","Dongsi",2017,1,120.415584415584,149.585858585859,20.7748917748918,62.2020202020202,1943.00144300144,35.7489177489177,-1.08403559403559,1025.13917748918,-12.984126984127,2.02150072150072
"47","Dongsi",2017,2,76.6493710691824,103.882075471698,19.5141509433962,51.3915094339623,1177.83018867925,44.6289308176101,2.62051886792453,1021.91671907757,-13.5698113207547,1.97562893081761
