"","station","year","week","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","WSPM"
"1","Wanliu",2013,"09",40.5217391304348,64.2173913043478,33.0144927536232,66.2173913043478,1159.27536231884,24.2173913043478,2.7,1022.70724637681,-15.5202898550725,2.06811594202899
"2","Wanliu",2013,"10",134.420382165605,199.331210191083,57.6114649681529,98.203821656051,2611.24203821656,43.9363057324841,7.90509554140127,1009.32038216561,-7.06178343949045,1.9656050955414
"3","Wanliu",2013,"11",165.575,190.53125,60.99375,105.5125,2035.3875,53.88125,6.43125,1014.460625,-2.41875,1.610625
"4","Wanliu",2013,"12",65.8333333333333,87.2564102564103,24.525641025641,72.025641025641,946.730769230769,35.9615384615385,4.64551282051282,1009.62564102564,-5.38782051282051,2.40641025641026
"5","Wanliu",2013,"13",116.890625,152.16015625,38.6171875,87.921875,1357.6484375,28.6328125,7.41875,1011.91640625,-3.10078125,1.97734375
"6","Wanliu",2013,"14",82.6257668711656,117.141104294479,29.8527607361963,86.2147239263804,1307.18404907975,43.1349693251534,9.57546012269939,1009.39202453988,-2.19693251533742,2.0920245398773
"7","Wanliu",2013,"15",28.7225806451613,84.6645161290323,16.9806451612903,75.6177864516129,474.193548387097,51.1988270967742,11.1916129032258,1008.49548387097,-5.77677419354839,2.90451612903226
"8","Wanliu",2013,"16",57.0662251655629,97.6490066225166,23.4966887417219,60.1920529801325,811.887417218543,59.6754966887417,11.105298013245,1009.8701986755,-1.44635761589404,2.27615894039735
"9","Wanliu",2013,"17",105.385093167702,139.739130434783,36.2236024844721,76.6149068322981,1126,47.0807453416149,14.9372670807453,1005.88695652174,3.31925465838509,1.63416149068323
"10","Wanliu",2013,"18",80.2115384615385,122.897435897436,30.0384615384615,58.4487179487179,814.698717948718,78.9423076923077,19.4,1009.04423076923,4.72692307692308,1.79102564102564
"11","Wanliu",2013,"19",108.830188679245,141.383647798742,42.4528301886792,68.6918238993711,1023.82389937107,66.6004364779874,21.5534591194969,1001.5465408805,8.41761006289308,1.58616352201258
"12","Wanliu",2013,"20",76.8571428571429,145.333333333333,47.9523809523809,87.6666666666667,1323.71428571429,42.2276761904762,20.5904761904762,998.642857142857,5.45238095238095,1.78571428571429
"13","Wanliu",2013,"21",100.05,127.0875,27.675,78.1,1273.6625,66.3,23.3625,1004.595,14.95625,1.34375
"14","Wanliu",2013,"22",92.7361963190184,108.20245398773,19.6748466257669,58.8220858895706,905.466257668712,59.6257668711656,22.660736196319,1000.55766871166,12.5067484662577,1.72147239263804
"15","Wanliu",2013,"23",148.430463576159,116.854304635762,15.9867549668874,56.8609271523179,2118.24503311258,28.5562913907285,20.3205298013245,1003.81854304636,17.9728476821192,1.06622516556291
"16","Wanliu",2013,"24",105.512658227848,110.240506329114,28.9178430379747,74.7203183544304,1354.26582278481,90.8417721518987,23.2310126582278,1002.39620253165,16.0974683544304,1.40443037974684
"17","Wanliu",2013,"25",56.5031055900621,69.8509316770186,17.866852173913,76.9645472049689,1406.65838509317,62.583850931677,25.839751552795,998.896894409938,18.3254658385093,1.33478260869565
"18","Wanliu",2013,"26",170.624203821656,150.133757961783,15.5406420382166,61.5533859872611,1843.05732484076,64.7070063694268,24.7191082802548,995.547133757962,21.1592356687898,1.21337579617834
