"","station","year","week","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","WSPM"
"1","Gucheng",2013,"09",54.2708333333333,79.6875,42.6041666666667,46.8958333333333,1933.125,34.3125,2.98125,1019.84375,-14.43125,1.17708333333333
"2","Gucheng",2013,"10",128.661157024793,209.96694214876,54.7520661157025,96.3223140495868,2455.12396694215,80.8760330578512,8.33801652892562,1006.75702479339,-7.54214876033058,1.46859504132231
"3","Gucheng",2013,"11",166.527607361963,186.631901840491,54.5337423312883,99.7975460122699,2116.29447852761,76.4969325153374,6.67484662576687,1012.12760736196,-2.6319018404908,1.13006134969325
"4","Gucheng",2013,"12",68.601226993865,91.8527607361963,13.6073619631902,51.441717791411,970.478527607362,50.4846625766871,4.81533742331288,1007.65153374233,-6.32147239263804,1.69877300613497
"5","Gucheng",2013,"13",104.912162162162,149.101351351351,31.7702702702703,73.4121621621622,1390.30405405405,39.2972972972973,7.37027027027027,1010.38108108108,-4.93378378378378,1.43108108108108
"6","Gucheng",2013,"14",74.6341463414634,111.524390243902,25.9329268292683,63.1158536585366,1274.85365853659,52.4817073170732,9.76219512195122,1007.13170731707,-3.60182926829268,1.54268292682927
"7","Gucheng",2013,"15",38.7006369426752,90.687898089172,10.3366624203822,38.4890974522293,577.707006369427,69.4437643312102,11.503821656051,1006.17898089172,-7.7968152866242,2.41974522292994
"8","Gucheng",2013,"16",62.1987179487179,104.224358974359,16.1538461538462,48.8525641025641,844.179487179487,63.9166666666667,10.9083333333333,1007.8108974359,-2.26153846153846,1.69487179487179
"9","Gucheng",2013,"17",98.3724137931034,138.193103448276,26.6,62.848275862069,1150.2,57.0413793103448,15.2751724137931,1003.91379310345,1.33103448275862,1.29931034482759
"10","Gucheng",2013,"18",76.5859872611465,139.923566878981,21.7324840764331,53.4585987261147,829.898089171975,94.4394904458599,19.7324840764331,1006.89872611465,2.81210191082803,1.30063694267516
"11","Gucheng",2013,"19",93.125,163.921052631579,20.7960526315789,59.9605263157895,978.835526315789,79.8092105263158,21.7282894736842,999.176973684211,6.25131578947368,1.00723684210526
"12","Gucheng",2013,"20",62.7303370786517,145.022471910112,31.1460674157303,61.6629213483146,1058.31460674157,91.5176269662921,22.785393258427,1002.74157303371,5.32134831460674,0.937078651685393
"13","Gucheng",2013,"21",93.35,156.3375,22.85,77.6,1166.15,79.4625,23.91,1002.405,13.45625,0.94875
"14","Gucheng",2013,"22",90.3459119496855,132.213836477987,11.9119496855346,60.3899371069182,1055.88679245283,67.5974842767296,22.911320754717,998.42641509434,11.3314465408805,1.07735849056604
"15","Gucheng",2013,"23",158.348214285714,142.651785714286,9.30357142857143,71.4017857142857,2020.25,45.8125,20.9580357142857,1002.0375,16.8535714285714,0.586607142857143
"16","Gucheng",2013,"24",73.3,140.4,17.5375,65.3625,1209.31875,101.5625,23.308125,1000.064375,15.17625,0.84875
"17","Gucheng",2013,"25",45.521472392638,85.6196319018405,6.25766871165644,54.1104294478528,766.245398773006,83.441717791411,26.2220858895706,996.748466257669,17.0085889570552,0.83558282208589
"18","Gucheng",2013,"26",156.240963855422,156.548192771084,4.58433734939759,59.7831325301205,1769.07228915663,71.9578313253012,25.0240963855422,993.325903614458,20.6885542168675,0.748795180722892
"19","Gucheng",2013,"27",53.7547169811321,80.9056603773585,4.60377358490566,48.9748427672956,864.094339622642,82.9685534591195,28.3943396226415,990.10251572327,19.6748427672956,0.914465408805031
