"","station","year","week","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","WSPM"
"1","Changping",2013,"09",32.7826086956522,48.463768115942,31.9710144927536,44.6231884057971,876.753623188406,46.3768115942029,2.10869565217391,1019.28550724638,-16.1869565217391,1.48115942028986
"2","Changping",2013,"10",118.907975460123,162.184049079755,51.5398773006135,73.0981595092025,1807.1472392638,77.9509202453988,8.45644171779141,1005.7981595092,-8.88036809815951,1.86319018404908
"3","Changping",2013,"11",153.712574850299,166.592814371257,54.5748502994012,79.2155688622754,1756.65269461078,76.8083832335329,6.15688622754491,1011.06646706587,-4.03233532934132,1.36706586826347
"4","Changping",2013,"12",52.4223602484472,71.1863354037267,11.0496894409938,35.8136645962733,827.285714285714,51.1366459627329,4.2527950310559,1006.7149068323,-6.84596273291925,2.02857142857143
"5","Changping",2013,"13",101.632653061224,128.224489795918,23.9455782312925,54.7074829931973,1376.7074829932,40.4965986394558,6.78503401360544,1009.28367346939,-6.13265306122449,1.78231292517007
"6","Changping",2013,"14",71.6024844720497,99.0062111801242,22.1428571428571,44.9751552795031,1199.82608695652,57.6273291925466,9.34223602484472,1006.25093167702,-4.21739130434783,1.79875776397516
"7","Changping",2013,"15",25.30625,66.63125,8.4125,27.118711875,466.875,70.14086625,10.681875,1005.128125,-8.743125,2.96875
"8","Changping",2013,"16",57.1783439490446,91.8853503184713,17.2738853503185,34.6114649681529,705.71974522293,72.0382165605096,11.2267515923567,1006.23503184713,-3.35668789808917,2.21592356687898
"9","Changping",2013,"17",92.73125,113.025,21.55625,45.11875,879.9375,64.475,15.421875,1002.685,0.4425,1.829375
"10","Changping",2013,"18",81.5534591194968,98.7169811320755,20.2893081761006,31.0125786163522,718.207547169811,106.163522012579,19.911320754717,1005.6251572327,1.22012578616352,1.98364779874214
"11","Changping",2013,"19",139.429906542056,146.92523364486,32.4672897196262,49.5700934579439,1047.53271028037,102.196261682243,20.9869158878505,1002.62710280374,9.15514018691589,1.5196261682243
"12","Changping",2013,"20",89.7547169811321,134.100628930818,22.3081761006289,38.685534591195,843.974842767296,91.0188679245283,21.9849056603774,999.837106918239,6.36037735849057,2.14150943396226
"13","Changping",2013,"21",66.6848484848485,128.163636363636,25.3939393939394,38.1515151515151,856.90303030303,97.5515151515151,23.6242424242424,998.583636363636,7.8830303030303,1.84545454545455
"14","Changping",2013,"22",78.2447552447552,111.594405594406,28.6853146853147,31.8181818181818,879.65034965035,82.8601398601399,22.8888111888112,996.91958041958,10.4825174825175,1.53706293706294
"15","Changping",2013,"23",120.016393442623,114.401639344262,21.5245901639344,38.5573770491803,1841.45081967213,50.0327868852459,20.8172131147541,1000.70491803279,16.6188524590164,1.18770491803279
"16","Changping",2013,"24",58.6875,103.9125,17.5625,27.9375,946.1875,108.5125,23.24375,999.40625,14.54625,1.4275
"17","Changping",2013,"25",32.4473684210526,62.1315789473684,6.85526315789474,27.1052631578947,663.131578947368,102.052631578947,27.2631578947368,995.5,16.2197368421053,1.38552631578947
"18","Changping",2013,"26",33.4117647058824,95.1176470588235,4.47058823529412,24.4117647058824,941.117647058824,107.941176470588,23.6882352941176,993.864705882353,18.6647058823529,1.48235294117647
"19","Changping",2013,"27",43.3103448275862,65.551724137931,8.09195402298851,19.7816091954023,644.804597701149,110.528735632184,28.6367816091954,989.651724137931,18.7770114942529,1.56206896551724
"20","Changping",2013,"28",78.4662162162162,71.1891891891892,5.48648648648649,24.0540540540541,895.945945945946,74.0608108108108,26.1195945945946,996.553378378378,21.7391891891892,1.19932432432432
"21","Changping",2013,"29",68.5414012738854,67.343949044586,6.02547770700637,24.6050955414013,978.980891719745,67.6050955414013,26.5528662420382,994.182802547771,19.3993630573248,1.37070063694268
"22","Changping",2013,"30",52.7006369426752,58.6050955414013,9.59235668789809,27.7197452229299,966.87898089172,76.6178343949045,28.1089171974522,992.461146496815,19.3535031847134,1.26178343949045
"23","Changping",2013,"31",40.3291139240506,55.1392405063291,4.5253164556962,26.7278481012658,642.405063291139,115.322784810127,26.5120253164557,992.910759493671,20.043670886076,1.39240506329114
"24","Changping",2013,"32",66.5866666666667,82.3533333333333,9.25333333333333,22.82,791.333333333333,100.82,27.7406666666667,992.930666666667,21.0073333333333,1.35466666666667
"25","Changping",2013,"33",78.4012738853503,86.7070063694268,6.18471337579618,22.7898089171975,815.286624203822,92.6242038216561,29.1751592356688,994.533757961783,21.6554140127389,1.50636942675159
"26","Changping",2013,"34",52.638036809816,67.0245398773006,4.38036809815951,31.6257668711656,792.024539877301,83.6503067484663,26.9558282208589,999.91226993865,17.1411042944785,1.1478527607362
"27","Changping",2013,"35",34.78125,48.9,10.16875,20.0375,885,64.825,24.025625,998.831875,15.5175,1.770625
"28","Changping",2013,"36",58.6369863013699,68.513698630137,6.11643835616438,26.0547945205479,956.849315068493,87.7945205479452,22.2321917808219,1007.20684931507,16.2486301369863,1.31301369863014
"29","Changping",2013,"37",61.6319018404908,73.9754601226994,6.82822085889571,37.4601226993865,812.883435582822,47.6503067484663,21.5834355828221,1002.64233128834,13.9429447852761,1.10306748466258
"30","Changping",2013,"38",71.1527777777778,80.3055555555556,5.60416666666667,51.2430555555556,1220.79861111111,47.3541666666667,21.4833333333333,1006.59722222222,16.1236111111111,0.907638888888889
"31","Changping",2013,"39",67.0743801652893,79.5206611570248,6.97520661157025,48.8264462809917,685.123966942149,37.4628099173554,16.3644628099174,1009.25289256198,5.84214876033058,1.4404958677686
"32","Changping",2013,"40",139.85,141.65,12.25,51.15,1495,31.8,18.12,1008.955,13.645,0.78
"33","Changping",2013,"41",64.0833333333333,91.1439393939394,11.2348484848485,54.530303030303,771.969696969697,34.6060606060606,16.0204545454545,1006.29696969697,7.58106060606061,1.26439393939394
"34","Changping",2013,"42",67.7380952380952,82.5833333333333,11.9880952380952,55.9107142857143,782.738095238095,25.3511904761905,12.0517857142857,1017.43214285714,0.910714285714286,1.35357142857143
"35","Changping",2013,"43",67.3511904761905,94.3928571428571,13.7202380952381,58.8333333333333,826.785714285714,28.7847880952381,10.5190476190476,1014.26488095238,-0.367261904761905,1.57440476190476
"36","Changping",2013,"44",117.150684931507,124.452054794521,14.2876712328767,72.7123287671233,1216.43835616438,21.6855493150685,10.3006849315068,1016.43287671233,1.00753424657534,1.26849315068493
"37","Changping",2013,"45",64.8433734939759,87.0722891566265,24.1204819277108,54.0903614457831,1034.93975903614,24.0562084337349,9.01024096385542,1014.04698795181,-5.94879518072289,2.1433734939759
"38","Changping",2013,"46",54.2619047619048,84.3928571428571,26.797619047619,47.6964285714286,1152.38095238095,28.155825,7.48392857142857,1012.94761904762,-7.74345238095238,1.82380952380952
"39","Changping",2013,"47",60,80.5,30.8518518518519,45.6111111111111,1386.41975308642,20.9209358024691,5.20061728395062,1014.00925925926,-9.1037037037037,1.5
"40","Changping",2013,"48",23.6904761904762,42.1904761904762,26.422619047619,25.6309523809524,660.714285714286,37.4157357142857,3.41607142857143,1013.40476190476,-16.2857142857143,3.33392857142857
"41","Changping",2013,"49",103.817073170732,104.115853658537,51.9268292682927,60.219512195122,2128.0487804878,18.9756097560976,5.47012195121951,1011.6493902439,-8.9640243902439,1.46951219512195
"42","Changping",2013,"50",34.6488095238095,41.0654761904762,27.9166666666667,33.3452380952381,1092.2619047619,29.797619047619,0.0398809523809524,1015.55119047619,-17.1315476190476,2.15595238095238
"43","Changping",2013,"51",65.0595238095238,72.4107142857143,51.5059523809524,53.8988095238095,1890.47619047619,18.7738095238095,-2.4327380952381,1023.54821428571,-16.0922619047619,1.5172619047619
"44","Changping",2013,"52",85.0616438356164,101.376712328767,52.9315068493151,64.5547945205479,1535.61643835616,23.6849315068493,-1.2986301369863,1019.90342465753,-16.0520547945205,2.42123287671233
"45","Changping",2014,"01",58,104.911392405063,36.2151898734177,48.4810126582278,2455.69620253165,28.3227848101266,1.94303797468354,1014.27848101266,-13.6,2.40189873417722
"46","Changping",2014,"02",66.5487804878049,77.8841463414634,43.8475609756098,48.5853658536585,1721.9512195122,26.1463414634146,-2.09756097560976,1021.58292682927,-19.1042682926829,2.08048780487805
"47","Changping",2014,"03",120.092592592593,143.432098765432,79.2283950617284,73.0308641975309,2332.0987654321,17.2839506172839,-0.703086419753086,1020.95987654321,-15.2314814814815,1.79444444444444
"48","Changping",2014,"04",88.9870967741935,101.077419354839,61.2967741935484,58.0064516129032,1784.51612903226,27.9806451612903,-0.0335483870967742,1015.77483870968,-16.4316129032258,1.80709677419355
"49","Changping",2014,"05",91.2098765432099,117,55.3395061728395,44.2592592592593,1500,32.0987654320988,1.74814814814815,1009.61234567901,-11.1648148148148,1.83765432098765
"50","Changping",2014,"06",57.925,61.3,33.21875,30.34375,1125.625,44.9875,-3.21125,1020.36875,-18.868125,2.381875
"51","Changping",2014,"07",173.685314685315,168.713286713287,79.6713286713287,70.8811188811189,2496.5034965035,26.2517482517483,-2.22097902097902,1020.7993006993,-11.7188811188811,1.4993006993007
"52","Changping",2014,"08",170.40625,184.475,77.9125,74.8125,2379.375,18.43125,0.841875,1021.181875,-7.55625,1.436875
"53","Changping",2014,"09",143.014705882353,160.375,57.5882352941176,65.2132352941177,2384.55882352941,8.80882352941176,3.8375,1016.29926470588,-8.13382352941177,1.63602941176471
"54","Changping",2014,"10",77.3952095808383,96.0838323353293,44.4071856287425,51.0059880239521,1531.1377245509,34.6167664670659,3.36766467065868,1017.19341317365,-16.1562874251497,1.92155688622754
"55","Changping",2014,"11",63.8035714285714,117.821428571429,37.8630952380952,61.7797619047619,1258.33333333333,27.702380952381,8.41071428571429,1009.77142857143,-11.6934523809524,2.1047619047619
"56","Changping",2014,"12",43.9761904761905,115.839285714286,20.4047619047619,35.5178571428571,810.119047619048,61.1369047619048,12.9702380952381,1011.56071428571,-9.15714285714286,2.40714285714286
"57","Changping",2014,"13",155.821428571429,183.52380952381,31.3809523809524,63.6428571428571,1479.7619047619,62.7142857142857,16.125,1002.61845238095,2.98095238095238,1.46488095238095
"58","Changping",2014,"14",53.9939759036145,105.138554216867,12.6867469879518,38.6867469879518,721.686746987952,65.5,16.0265060240964,1008.09036144578,-5.81385542168675,2.23975903614458
"59","Changping",2014,"15",132.781818181818,205.060606060606,22.4121212121212,54.4181818181818,1104.24242424242,79.4484848484849,17.010303030303,1006.76060606061,0.690909090909091,1.59636363636364
"60","Changping",2014,"16",123.77380952381,133.220238095238,15.547619047619,56.2202380952381,1097.61904761905,63.4702380952381,16.1708333333333,1007.68035714286,4.66428571428571,1.56488095238095
"61","Changping",2014,"17",105.751824817518,120.583941605839,13.992700729927,44.2919708029197,726.277372262774,84.8248175182482,18.8036496350365,1005.68832116788,4.58905109489051,1.94452554744526
"62","Changping",2014,"18",62.2014925373134,121.350746268657,10.3805970149254,42.8582089552239,620.149253731343,94.0597014925373,17.8074626865672,1003.59850746269,0.577611940298507,2.92313432835821
"63","Changping",2014,"19",44.2060606060606,70.0242424242424,16.1575757575758,39.9030303030303,866.060606060606,74.4181818181818,16.6290909090909,1002.82303030303,1.49575757575758,1.87575757575758
"64","Changping",2014,"20",43.3719512195122,102.060975609756,9.51829268292683,35.0609756097561,543.90243902439,84.6036585365854,21.8640243902439,995.957926829268,3.63658536585366,2.1280487804878
"65","Changping",2014,"21",86.6180722891566,124.484939759036,12.3897590361446,34.0692771084337,992.771084337349,117.074698795181,24.9295180722892,997.401204819277,11.7722891566265,2.15301204819277
"66","Changping",2014,"22",44.4424242424242,97.3757575757576,13.3575757575758,35.3636363636364,724.242424242424,123.072727272727,28.4842424242424,993.427878787879,6.64909090909091,2.35454545454545
"67","Changping",2014,"23",32.8484848484849,48.1090909090909,6.8969696969697,27.9454545454545,592.121212121212,101.927272727273,24.1084848484848,996.921818181818,12.8272727272727,1.68909090909091
"68","Changping",2014,"24",38.8509316770186,51.8385093167702,5.67080745341615,28.3416149068323,664.596273291926,107.832298136646,24.8459627329193,997.987577639752,14.2484472049689,1.58385093167702
"69","Changping",2014,"25",63.4722222222222,72.875,3.60416666666667,33.1944444444444,818.055555555556,109.902777777778,23.4076388888889,996.035416666667,16.8715277777778,1.62777777777778
"70","Changping",2014,"26",45.6047904191617,63.1676646706587,5.08982035928144,32.3952095808383,629.341317365269,109.137724550898,27.6473053892216,996.314371257485,14.2916167664671,1.7437125748503
"71","Changping",2014,"27",133.632530120482,145.89156626506,6.04216867469879,34.3674698795181,1147.59036144578,132.759036144578,27.1879518072289,995.53313253012,20.1512048192771,1.6578313253012
"72","Changping",2014,"28",46.4166666666667,63.9821428571429,5.5,31.0833333333333,519.642857142857,93.8095238095238,29.4595238095238,993.140476190476,13.3988095238095,1.89285714285714
"73","Changping",2014,"29",85.5059523809524,102.244047619048,4.03571428571429,32.6428571428571,944.642857142857,122.52380952381,28.3125,996.206547619048,19.8464285714286,1.74404761904762
"74","Changping",2014,"30",29.302752293578,43.7064220183486,6.10091743119266,37.1284403669725,596.330275229358,65.7339449541284,28.0211009174312,996.014678899083,16.8899082568807,1.74220183486239
"75","Changping",2014,"31",141.189393939394,146.484848484848,2.23484848484848,31.9166666666667,1201.51515151515,130.80303030303,28.3878787878788,995.510606060606,22.25,1.69621212121212
"76","Changping",2014,"32",39.4880952380952,63.2857142857143,5.86904761904762,34.2321428571429,711.309523809524,102.672619047619,26.5821428571429,997.589285714286,15.9017857142857,1.71369047619048
"77","Changping",2014,"33",32.7119760479042,52.5329341317365,3.73832335329341,34.488622754491,572.455089820359,103.931736526946,26.1820359281437,998.350299401198,14.6670658682635,1.80718562874251
"78","Changping",2014,"34",68.4107142857143,92.5601190476191,5.35357142857143,39.4827380952381,807.142857142857,121.37380952381,26.8005952380952,999.457142857143,17.3505952380952,1.77261904761905
"79","Changping",2014,"35",50.4309523809524,65.9904761904762,5.20238095238095,35.9196428571429,739.285714285714,101.301785714286,24.6744047619048,1004.64226190476,13.8934523809524,1.64107142857143
"80","Changping",2014,"36",74.605421686747,92.4728915662651,6.20481927710843,33.5289156626506,1004.81927710843,90.8536144578313,23.6921686746988,1000.59518072289,16.4771084337349,1.61144578313253
"81","Changping",2014,"37",50.8214285714286,73.0357142857143,5.875,29.5833333333333,789.880952380952,81.3095238095238,22.247619047619,1004.61726190476,11.3577380952381,1.54940476190476
"82","Changping",2014,"38",64.4756097560976,88.5670731707317,5.06707317073171,41.0426829268293,842.073170731707,63.1341463414634,19.5841463414634,1007.6243902439,10.1359756097561,1.40670731707317
"83","Changping",2014,"39",60.6785714285714,70.0297619047619,4.90476190476191,37.9047619047619,1105.35714285714,35.0059523809524,18.9053571428571,1007.0375,13.9339285714286,1.43392857142857
"84","Changping",2014,"40",50.4107142857143,57.5833333333333,2.91666666666667,34.0833333333333,863.095238095238,25.8690476190476,14.3702380952381,1010.45238095238,7.04642857142857,1.6
"85","Changping",2014,"41",182.801204819277,187.16265060241,6.01807228915663,46.6385542168675,1308.43373493976,50.9457831325301,15.5355421686747,1013.57530120482,7.42048192771084,1.52289156626506
"86","Changping",2014,"42",70.5094339622642,115.100628930818,7.24528301886792,59.0691823899371,954.088050314465,36.1069182389937,13.8710691823899,1009.54779874214,0.3,1.65849056603774
