"","station","year","week","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","WSPM"
"1","Guanyuan",2013,"09",40,57.3478260869565,36.2898550724638,63.8260869565217,1098.44927536232,37.1594202898551,2.69855072463768,1022.43043478261,-15.5913043478261,2.16521739130435
"2","Guanyuan",2013,"10",129.534161490683,173.577639751553,65.055900621118,106.037267080745,2196.68944099379,71.6521739130435,7.82670807453416,1008.9801242236,-6.99751552795031,1.95590062111801
"3","Guanyuan",2013,"11",145.910179640719,163.48502994012,67.6526946107784,87.4610778443114,1842.31736526946,77.0898203592814,6.44191616766467,1014.17664670659,-2.26347305389222,1.6059880239521
"4","Guanyuan",2013,"12",63.462962962963,77.7037037037037,18.3024691358025,48.0185185185185,922.148148148148,50.1234567901235,4.49444444444444,1009.74444444444,-5.40679012345679,2.40925925925926
"5","Guanyuan",2013,"13",101.115646258503,133.333333333333,34.4489795918367,56.0408163265306,1182.87074829932,48.8979591836735,7.29319727891156,1012.49183673469,-3.60680272108844,1.95442176870748
"6","Guanyuan",2013,"14",81.7941176470588,108.617647058824,35.3014705882353,59.0882352941176,1435.13970588235,57.0294117647059,9.80441176470588,1009.71176470588,-1.34191176470588,2.11029411764706
"7","Guanyuan",2013,"15",20.8018018018018,67.3693693693694,6.0990990990991,39.0918846846847,441.432432432432,62.6457567567568,9.07657657657658,1011.54324324324,-8.31891891891892,3.09369369369369
"8","Guanyuan",2013,"16",55.4344827586207,85.0344827586207,18.9428524137931,48.3160882758621,758.586206896552,70.3034482758621,11.1303448275862,1010.37172413793,-1.28206896551724,2.3248275862069
"9","Guanyuan",2013,"17",90.320987654321,122.16049382716,31.4320987654321,62.7654320987654,1157.9012345679,59.2098765432099,15.1172839506173,1005.92530864198,3.24938271604938,1.6358024691358
"10","Guanyuan",2013,"18",68.496855345912,104.761006289308,25.1698113207547,52.8867924528302,763.465408805031,98.1635220125786,19.3182389937107,1009.01823899371,4.55345911949686,1.78301886792453
"11","Guanyuan",2013,"19",117.030769230769,150.015384615385,32.1076923076923,65.3,1015.27692307692,86.6076923076923,21.1,1003.43384615385,10.2807692307692,1.60846153846154
"12","Guanyuan",2013,"20",65.9811320754717,159.169811320755,50.9245283018868,66.2641509433962,1047.1320754717,103.750566037736,21.9660377358491,1006.51509433962,9.22075471698113,1.54339622641509
"13","Guanyuan",2013,"21",85.8375,144.05,31.4875,58.8875,1347.4375,79.375,23.335,1004.61,14.98125,1.34
"14","Guanyuan",2013,"22",79.639751552795,116.714285714286,17.9316770186335,45.8944099378882,767.031055900621,75.9192546583851,22.6993788819876,1000.56583850932,12.4335403726708,1.7223602484472
"15","Guanyuan",2013,"23",125.777777777778,137.061728395062,15.2222222222222,53.858024691358,1751.61111111111,35.5246913580247,20.2728395061728,1003.88333333333,17.8320987654321,1.06049382716049
"16","Guanyuan",2013,"24",97.8291139240506,122.550632911392,25.2215189873418,47.9746835443038,969.5,103.84673164557,22.9892405063291,1002.3082278481,16.2322784810127,1.39050632911392
"17","Guanyuan",2013,"25",48.0569620253165,73.9746835443038,8.72151898734177,51.0886075949367,833.518987341772,76.0506329113924,25.5556962025316,998.946202531646,18.3930379746835,1.32721518987342
"18","Guanyuan",2013,"26",159.012048192771,154.066265060241,5.53614457831325,47.8433734939759,1873.27108433735,69.9156626506024,24.7289156626506,995.528313253012,21.1957831325301,1.21204819277108
"19","Guanyuan",2013,"27",46.375,74.4125,11.0375,38.95625,790.5625,79.70625,27.936875,992.190625,20.445625,1.49375
"20","Guanyuan",2013,"28",82.0333333333333,69.8266666666667,8.18,39.04,786.66,71.96,25.5666666666667,999.752,22.8533333333333,1.06666666666667
"21","Guanyuan",2013,"29",77.1733333333333,84.1333333333333,8.55333333333333,36.6,985.333333333333,78.2533333333333,26.0686666666667,997.482666666667,21.3086666666667,1.21666666666667
"22","Guanyuan",2013,"30",66.695652173913,81.2521739130435,11.495652173913,51.5130434782609,1084.34782608696,67.2782608695652,26.8104347826087,995.507826086957,21.4182608695652,1.26695652173913
"23","Guanyuan",2013,"31",63.94375,82.81875,10.6625,47.71875,594.375,106.7375,26.7725,995.84125,22.14,1.315625
"24","Guanyuan",2013,"32",68.4727272727273,85.6545454545455,7.50909090909091,42.7333333333333,569.090909090909,103.278787878788,27.7236363636364,996.244242424242,22.6684848484848,1.23757575757576
"25","Guanyuan",2013,"33",74.0063694267516,90.968152866242,6.86624203821656,37.9554140127389,552.866242038217,89.9426751592357,28.843949044586,997.834394904459,23.0713375796178,1.34649681528662
"26","Guanyuan",2013,"34",64.8170731707317,90.780487804878,5.67682926829268,57.8109756097561,945.121951219512,75.6036585365854,26.2591463414634,1003.22012195122,19.280487804878,1.10365853658537
"27","Guanyuan",2013,"35",41.3652694610778,67.8443113772455,7.64670658682635,43.2215568862275,989.820359281437,55.5449101796407,23.9880239520958,1002.14910179641,16.1041916167665,1.50778443113772
"28","Guanyuan",2013,"36",68.1904761904762,77.2440476190476,11.3630952380952,48.2321428571429,1252.97619047619,73.3928571428571,21.714880952381,1010.41369047619,17.0059523809524,1.11488095238095
"29","Guanyuan",2013,"37",70.1242236024845,93.8633540372671,9.72049689440994,56.4037267080745,996.894409937888,43.8074534161491,21.1552795031056,1005.85341614907,15.2111801242236,1.16459627329193
"30","Guanyuan",2013,"38",71.1144578313253,92.6746987951807,7.45180722891566,58.2771084337349,1255.97590361446,34.1686746987952,21.1289156626506,1009.44036144578,17.2481927710843,1.06024096385542
"31","Guanyuan",2013,"39",98.0736196319018,123.159509202454,9.44171779141104,63.9325153374233,858.282208588957,33.5889570552147,15.9539877300613,1011.49263803681,9.13374233128834,1.20245398773006
"32","Guanyuan",2013,"40",147.267515923567,157.59872611465,17.0636942675159,72.7324840764331,1654.14012738854,30.2547770700637,16.9675159235669,1013.25541401274,12.7541401273885,0.947133757961783
"33","Guanyuan",2013,"41",80.4893617021277,104.737588652482,10.1418439716312,65.9645390070922,952.482269503546,26.2264567375887,16.3439716312057,1010.84893617021,9.22340425531915,1.45744680851064
"34","Guanyuan",2013,"42",25.88,33.48,3.4,41.6,392,21.969688,11.472,1022.984,1.048,1.344
"35","Guanyuan",2013,"43",67.3307086614173,99.4724409448819,15.6220472440945,65.244094488189,1124.4094488189,25.4173228346457,9.36220472440945,1017.59606299213,0.907086614173228,1.21338582677165
"36","Guanyuan",2013,"44",139.289855072464,153.63768115942,18.4057971014493,84.4855072463768,1899.27536231884,17.0562434782609,9.69275362318841,1019.30144927536,3.1536231884058,1.18333333333333
"37","Guanyuan",2013,"45",74.3684210526316,112.368421052632,26.7982456140351,66.3245614035088,1257.89473684211,19.2385421052632,9.05526315789474,1017.63333333333,-4.39473684210526,1.69912280701754
"38","Guanyuan",2013,"46",32.4042553191489,64.1063829787234,18.0851063829787,52.6595744680851,778.723404255319,24.7925106382979,10.2595744680851,1017.83829787234,-6.70851063829787,1.77021276595745
"39","Guanyuan",2013,"47",98.9619047619048,113.057142857143,39.3809523809524,67.552380952381,1771.42857142857,12.8254304761905,6.28380952380952,1015.69428571429,-7.04761904761905,1.48380952380952
